Country Name,Componenta1,Componenta2,Componenta3,Componenta4,Componenta5
Sierra Leone,0.423919867861691,0.0005492133588067347,0.4891506316675281,0.05500353754766351,0.031376749564310684
Singapore,0.5709206207438652,0.02531091178857771,0.3136102095419704,0.00039572279697710133,0.08976253512860963
Slovak Republic,0.3257524837413229,0.27459641222731007,0.0049528746828571635,0.07068112967784616,0.32401709967066367
Slovenia,0.15981207798316915,0.574156264673521,0.0063113612946432696,0.083978997830927,0.17574129821773946
South Africa,0.09128875556348894,0.10739748332736407,0.01109156191079899,0.6721553806333982,0.11806681856494988
Spain,0.06252376294219339,0.16221729205726126,0.28690286795689895,0.3886153617063134,0.09974071533733289
Sri Lanka,0.00016565391510771861,0.03694687850073048,0.1839875908735733,0.1672275630810307,0.6116723136295579
Sudan,0.18787204876332697,0.4215741165987397,0.2515495186230552,0.007071524150224917,0.13193279186465323
Sweden,0.07124921204882895,0.6390189851786999,0.14740916792709044,0.011205808597905082,0.1311168262474757
Switzerland,0.06128582708713268,0.4886394168960827,0.009604506100626197,0.3228188429559015,0.11765140696025699
Tajikistan,0.006126739257941773,0.12699482995380887,0.012111100627521078,0.7357481613475713,0.11901916881315716
Tanzania,0.6991971560365868,0.000986560297180244,0.18159617422645102,0.052990316396029045,0.06522979304375293
